id	basisOfRecord	dynamicProperties	occurrenceID	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	vitality	georeferenceVerificationStatus	occurrenceStatus	associatedMedia	associatedReferences	occurrenceRemarks	eventDate	eventTime	year	month	day	verbatimEventDate	samplingProtocol	continent	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	taxonID	scientificName	taxonRank	vernacularName
2017-00-00_Insect_HumanObservation_189	HumanObservation		2017-00-00_Insect_HumanObservation_189	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000083	Trilophidia annulata	species	疣蝗
2017-00-00_Insect_HumanObservation_190	HumanObservation		2017-00-00_Insect_HumanObservation_190	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000088	Velarifictorus ornatus	species	麗鬥蟋
2017-00-00_Insect_HumanObservation_191	HumanObservation		2017-00-00_Insect_HumanObservation_191	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000096	Eobia chinensis	species	黑尾擬天牛
2017-00-00_Insect_HumanObservation_192	HumanObservation		2017-00-00_Insect_HumanObservation_192	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000104	Cheilomenes sexmaculata	species	六斑月瓢蟲
2017-00-00_Insect_HumanObservation_193	HumanObservation		2017-00-00_Insect_HumanObservation_193	社團法人基隆市野鳥學會														2017		2017			2017-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000105	Protaetia orientalis sakaii	subspecies	東方白點花金龜
2018-00-00_Insect_HumanObservation_194	HumanObservation		2018-00-00_Insect_HumanObservation_194	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000001	Lampides boeticus	species	豆波灰蝶
2018-00-00_Insect_HumanObservation_195	HumanObservation		2018-00-00_Insect_HumanObservation_195	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000002	Zizeeria maha okinawana	subspecies	藍灰蝶
2018-00-00_Insect_HumanObservation_196	HumanObservation		2018-00-00_Insect_HumanObservation_196	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000007	Vanessa cardui	species	小紅蛺蝶
2018-00-00_Insect_HumanObservation_197	HumanObservation		2018-00-00_Insect_HumanObservation_197	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000008	Vanessa indica	species	大紅蛺蝶
2018-00-00_Insect_HumanObservation_198	HumanObservation		2018-00-00_Insect_HumanObservation_198	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000009	Parantica sita	species	大絹斑蝶
2018-00-00_Insect_HumanObservation_199	HumanObservation		2018-00-00_Insect_HumanObservation_199	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000012	Pieris rapae crucivora	subspecies	白粉蝶
2018-00-00_Insect_HumanObservation_200	HumanObservation		2018-00-00_Insect_HumanObservation_200	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000018	Parnara guttata	species	稻弄蝶
2018-00-00_Insect_HumanObservation_201	HumanObservation		2018-00-00_Insect_HumanObservation_201	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000020	Spoladea recurvalis	species	甜菜白帶野螟
2018-00-00_Insect_HumanObservation_202	HumanObservation		2018-00-00_Insect_HumanObservation_202	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000035	Plutella xylostella	species	小菜蛾
2018-00-00_Insect_HumanObservation_203	HumanObservation		2018-00-00_Insect_HumanObservation_203	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000043	Anax parthenope julius	subspecies	綠胸晏蜓
2018-00-00_Insect_HumanObservation_204	HumanObservation		2018-00-00_Insect_HumanObservation_204	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000046	Ischnura senegalensis	species	青紋細蟌
2018-00-00_Insect_HumanObservation_205	HumanObservation		2018-00-00_Insect_HumanObservation_205	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000048	Pantala flavescens	species	薄翅蜻蜓
2018-00-00_Insect_HumanObservation_206	HumanObservation		2018-00-00_Insect_HumanObservation_206	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000049	Sympetrum fonscolombii	species	紅脈蜻蜓
2018-00-00_Insect_HumanObservation_207	HumanObservation		2018-00-00_Insect_HumanObservation_207	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000057	Graptostethus servus servus	subspecies	紅腺長椿
2018-00-00_Insect_HumanObservation_208	HumanObservation		2018-00-00_Insect_HumanObservation_208	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000077	Pycnoscelis surinamensis	species	穌里南潛蠊
2018-00-00_Insect_HumanObservation_209	HumanObservation		2018-00-00_Insect_HumanObservation_209	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000079	Periplaneta australasiae	species	澳洲家蠊
2018-00-00_Insect_HumanObservation_210	HumanObservation		2018-00-00_Insect_HumanObservation_210	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000082	Aiolopus thalassinus	species	斑蝗
2018-00-00_Insect_HumanObservation_211	HumanObservation		2018-00-00_Insect_HumanObservation_211	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000083	Trilophidia annulata	species	疣蝗
2018-00-00_Insect_HumanObservation_212	HumanObservation		2018-00-00_Insect_HumanObservation_212	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000088	Velarifictorus ornatus	species	麗鬥蟋
2018-00-00_Insect_HumanObservation_213	HumanObservation		2018-00-00_Insect_HumanObservation_213	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000089	Gryllus bimaculatus	species	黃斑黑蟋蟀
2018-00-00_Insect_HumanObservation_214	HumanObservation		2018-00-00_Insect_HumanObservation_214	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000095	Chlorophorus graphus	species	圖紋虎天牛
2018-00-00_Insect_HumanObservation_215	HumanObservation		2018-00-00_Insect_HumanObservation_215	社團法人基隆市野鳥學會														2018		2018			2018-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000104	Cheilomenes sexmaculata	species	六斑月瓢蟲
2019-00-00_Insect_HumanObservation_216	HumanObservation		2019-00-00_Insect_HumanObservation_216	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000001	Lampides boeticus	species	豆波灰蝶
2019-00-00_Insect_HumanObservation_217	HumanObservation		2019-00-00_Insect_HumanObservation_217	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000002	Zizeeria maha okinawana	subspecies	藍灰蝶
2019-00-00_Insect_HumanObservation_218	HumanObservation		2019-00-00_Insect_HumanObservation_218	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000012	Pieris rapae crucivora	subspecies	白粉蝶
2019-00-00_Insect_HumanObservation_219	HumanObservation		2019-00-00_Insect_HumanObservation_219	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000016	Eurema mandarina	species	北黃蝶
2019-00-00_Insect_HumanObservation_220	HumanObservation		2019-00-00_Insect_HumanObservation_220	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000020	Spoladea recurvalis	species	甜菜白帶野螟
2019-00-00_Insect_HumanObservation_221	HumanObservation		2019-00-00_Insect_HumanObservation_221	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000043	Anax parthenope julius	subspecies	綠胸晏蜓
2019-00-00_Insect_HumanObservation_222	HumanObservation		2019-00-00_Insect_HumanObservation_222	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000048	Pantala flavescens	species	薄翅蜻蜓
2019-00-00_Insect_HumanObservation_223	HumanObservation		2019-00-00_Insect_HumanObservation_223	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000049	Sympetrum fonscolombii	species	紅脈蜻蜓
2019-00-00_Insect_HumanObservation_224	HumanObservation		2019-00-00_Insect_HumanObservation_224	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000058	Spilostethus hospes	species	箭痕腺長?
2019-00-00_Insect_HumanObservation_225	HumanObservation		2019-00-00_Insect_HumanObservation_225	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000077	Pycnoscelis surinamensis	species	穌里南潛蠊
2019-00-00_Insect_HumanObservation_226	HumanObservation		2019-00-00_Insect_HumanObservation_226	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000079	Periplaneta australasiae	species	澳洲家蠊
2019-00-00_Insect_HumanObservation_227	HumanObservation		2019-00-00_Insect_HumanObservation_227	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000082	Aiolopus thalassinus	species	斑蝗
2019-00-00_Insect_HumanObservation_228	HumanObservation		2019-00-00_Insect_HumanObservation_228	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000083	Trilophidia annulata	species	疣蝗
2019-00-00_Insect_HumanObservation_229	HumanObservation		2019-00-00_Insect_HumanObservation_229	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000104	Cheilomenes sexmaculata	species	六斑月瓢蟲
2019-00-00_Insect_HumanObservation_230	HumanObservation		2019-00-00_Insect_HumanObservation_230	台灣休閒漁業發展協會														2019		2019			2019-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000105	Protaetia orientalis sakaii	subspecies	東方白點花金龜
2020-00-00_Insect_HumanObservation_231	HumanObservation		2020-00-00_Insect_HumanObservation_231	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000001	Lampides boeticus	species	豆波灰蝶
2020-00-00_Insect_HumanObservation_232	HumanObservation		2020-00-00_Insect_HumanObservation_232	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000002	Zizeeria maha okinawana	subspecies	藍灰蝶
2020-00-00_Insect_HumanObservation_233	HumanObservation		2020-00-00_Insect_HumanObservation_233	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000003	Prosotas nora formosana	subspecies	波灰蝶
2020-00-00_Insect_HumanObservation_234	HumanObservation		2020-00-00_Insect_HumanObservation_234	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000007	Vanessa cardui	species	小紅蛺蝶
2020-00-00_Insect_HumanObservation_235	HumanObservation		2020-00-00_Insect_HumanObservation_235	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000008	Vanessa indica	species	大紅蛺蝶
2020-00-00_Insect_HumanObservation_236	HumanObservation		2020-00-00_Insect_HumanObservation_236	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000010	Euploea eunice hobsoni	subspecies	圓翅紫斑蝶
2020-00-00_Insect_HumanObservation_237	HumanObservation		2020-00-00_Insect_HumanObservation_237	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000015	Catopsilia pomona	species	遷粉蝶
2020-00-00_Insect_HumanObservation_238	HumanObservation		2020-00-00_Insect_HumanObservation_238	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000019	Papilio protenor protenor	subspecies	黑鳳蝶
2020-00-00_Insect_HumanObservation_239	HumanObservation		2020-00-00_Insect_HumanObservation_239	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000020	Spoladea recurvalis	species	甜菜白帶野螟
2020-00-00_Insect_HumanObservation_240	HumanObservation		2020-00-00_Insect_HumanObservation_240	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000043	Anax parthenope julius	subspecies	綠胸晏蜓
2020-00-00_Insect_HumanObservation_241	HumanObservation		2020-00-00_Insect_HumanObservation_241	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000044	Anax guttatus	species	烏點晏蜓
2020-00-00_Insect_HumanObservation_242	HumanObservation		2020-00-00_Insect_HumanObservation_242	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000047	Ischnura asiatica	species	亞東細蟌
2020-00-00_Insect_HumanObservation_243	HumanObservation		2020-00-00_Insect_HumanObservation_243	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000048	Pantala flavescens	species	薄翅蜻蜓
2020-00-00_Insect_HumanObservation_244	HumanObservation		2020-00-00_Insect_HumanObservation_244	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000056	Acanthocoris scaber	species	瘤緣?
2020-00-00_Insect_HumanObservation_245	HumanObservation		2020-00-00_Insect_HumanObservation_245	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000058	Spilostethus hospes	species	箭痕腺長?
2020-00-00_Insect_HumanObservation_246	HumanObservation		2020-00-00_Insect_HumanObservation_246	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000072	Agonoscelis nubilis	species	雲椿
2020-00-00_Insect_HumanObservation_247	HumanObservation		2020-00-00_Insect_HumanObservation_247	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000077	Pycnoscelis surinamensis	species	穌里南潛蠊
2020-00-00_Insect_HumanObservation_248	HumanObservation		2020-00-00_Insect_HumanObservation_248	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000079	Periplaneta australasiae	species	澳洲家蠊
2020-00-00_Insect_HumanObservation_249	HumanObservation		2020-00-00_Insect_HumanObservation_249	社團法人基隆市野鳥學會														2020		2020			2020-00-00		Asia	Taiwan	棉花嶼			25.484834	122.105349	WGS84	400	0.000001	KL_Insect_0000082	Aiolopus thalassinus	species	斑蝗
